#          Step             alpha              3_10                pi              beta                SS             other             total
       22150.00                 0                 0                 0                 0                 0                 0                 0
       22200.00                 0                 0                 0                 0                 0                 0                 0
       22250.00                 0                 0                 0                 0                 0                 0                 0
       22300.00                 0                 0                 0                 0                 0                 0                 0
       22350.00                 0                 0                 0                 0                 0                 0                 0
       22400.00                 0                 0                 0                 0                 0                 0                 0
       22450.00                 0                 0                 0                 0                 0                 0                 0
       22500.00                 0                 0                 0                 0                 0                 0                 0
       22550.00                 0                 0                 0                 0                 0                 0                 0
       22600.00                 0                 0                 0                 0                 0                 0                 0
       22650.00                 0                 0                 0                 0                 0                 0                 0
       22700.00                 0                 0                 0                 0                 0                 0                 0
       22750.00                 0                 0                 0                 0                 0                 0                 0
       22800.00                 0                 0                 0                 0                 0                 0                 0
       22850.00                 0                 0                 0                 0                 0                 0                 0
       22900.00                 0                 0                 0                 0                 0                 0                 0
       22950.00                 0                 0                 0                 0                 0                 0                 0
       23000.00                 0                 0                 0                 0                 0                 0                 0
       23050.00                 0                 0                 0                 0                 0                 0                 0
       23100.00                 0                 0                 0                 0                 0                 0                 0
       23150.00                 0                 0                 0                 0                 0                 0                 0
       23200.00                 0                 0                 0                 0                 0                 0                 0
       23250.00                 0                 0                 0                 0                 0                 0                 0
       23300.00                 0                 0                 0                 0                 0                 0                 0
       23350.00                 0                 0                 0                 0                 0                 0                 0
       23400.00                 0                 0                 0                 0                 0                 0                 0
       23450.00                 0                 0                 0                 0                 0                 0                 0
       23500.00                 0                 0                 0                 0                 0                 0                 0
       23550.00                 0                 0                 0                 0                 0                 0                 0
       23600.00                 0                 0                 0                 0                 0                 0                 0
       23650.00                 0                 0                 0                 0                 0                 0                 0
       23700.00                 0                 0                 0                 0                 0                 0                 0
       23750.00                 0                 0                 0                 0                 0                 0                 0
       23800.00                 0                 0                 0                 0                 0                 0                 0
       23850.00                 0                 0                 0                 0                 0                 0                 0
       23900.00                 0                 0                 0                 0                 0                 0                 0
       23950.00                 0                 0                 0                 0                 0                 0                 0
       24000.00                 0                 0                 0                 0                 0                 0                 0
       24050.00                 0                 0                 0                 0                 0                 0                 0
       24100.00                 0                 0                 0                 0                 0                 0                 0
       24150.00                 0                 0                 0                 0                 0                 0                 0
       24200.00                 0                 0                 0                 0                 0                 0                 0
       24250.00                 0                 0                 0                 0                 0                 0                 0
       24300.00                 0                 0                 0                 0                 0                 0                 0
       24350.00                 0                 0                 0                 0                 0                 0                 0
       24400.00                 0                 0                 0                 0                 0                 0                 0
       24450.00                 0                 0                 0                 0                 0                 0                 0
       24500.00                 0                 0                 0                 0                 0                 0                 0
       24550.00                 0                 0                 0                 0                 0                 0                 0
       24600.00                 0                 0                 0                 0                 0                 0                 0
       24650.00                 0                 0                 0                 0                 0                 0                 0
       24700.00                 0                 0                 0                 0                 0                 0                 0
       24750.00                 0                 0                 0                 0                 0                 0                 0
       24800.00                 0                 0                 0                 0                 0                 0                 0
       24850.00                 0                 0                 0                 0                 0                 0                 0
       24900.00                 0                 0                 0                 0                 0                 0                 0
       24950.00                 0                 0                 0                 0                 0                 0                 0
       25000.00                 0                 0                 0                 0                 0                 0                 0
       25050.00                 0                 0                 0                 0                 0                 0                 0
       25100.00                 0                 0                 0                 0                 0                 0                 0
       25150.00                 0                 0                 0                 0                 0                 0                 0
       25200.00                 0                 0                 0                 0                 0                 0                 0
       25250.00                 0                 0                 0                 0                 0                 0                 0
       25300.00                 0                 0                 0                 0                 0                 0                 0
       25350.00                 0                 0                 0                 0                 0                 0                 0
       25400.00                 0                 0                 0                 0                 0                 0                 0
       25450.00                 0                 0                 0                 0                 0                 0                 0
       25500.00                 0                 0                 0                 0                 0                 0                 0
       25550.00                 0                 0                 0                 0                 0                 0                 0
       25600.00                 0                 0                 0                 0                 0                 0                 0
       25650.00                 0                 0                 0                 0                 0                 0                 0
       25700.00                 0                 0                 0                 0                 0                 0                 0
       25750.00                 0                 0                 0                 0                 0                 0                 0
       25800.00                 0                 0                 0                 0                 0                 0                 0
       25850.00                 0                 0                 0                 0                 0                 0                 0
       25900.00                 0                 0                 0                 0                 0                 0                 0
       25950.00                 0                 0                 0                 0                 0                 0                 0
       26000.00                 0                 0                 0                 0                 0                 0                 0
       26050.00                 0                 0                 0                 0                 0                 0                 0
       26100.00                 0                 0                 0                 0                 0                 0                 0
       26150.00                 0                 0                 0                 0                 0                 0                 0
       26200.00                 0                 0                 0                 0                 0                 0                 0
       26250.00                 0                 0                 0                 0                 0                 0                 0
       26300.00                 0                 0                 0                 0                 0                 0                 0
       26350.00                 0                 0                 0                 0                 0                 0                 0
       26400.00                 0                 0                 0                 0                 0                 0                 0
       26450.00                 0                 0                 0                 0                 0                 0                 0
       26500.00                 0                 0                 0                 0                 0                 0                 0
       26550.00                 0                 0                 0                 0                 0                 0                 0
       26600.00                 0                 0                 0                 0                 0                 0                 0
       26650.00                 0                 0                 0                 0                 0                 0                 0
       26700.00                 0                 0                 0                 0                 0                 0                 0
       26750.00                 0                 0                 0                 0                 0                 0                 0
       26800.00                 0                 0                 0                 0                 0                 0                 0
       26850.00                 0                 0                 0                 0                 0                 0                 0
       26900.00                 0                 0                 0                 0                 0                 0                 0
       26950.00                 0                 0                 0                 0                 0                 0                 0
       27000.00                 0                 0                 0                 0                 0                 0                 0
       27050.00                 0                 0                 0                 0                 0                 0                 0
       27100.00                 0                 0                 0                 0                 0                 0                 0
       27150.00                 0                 0                 0                 0                 0                 0                 0
       27200.00                 0                 0                 0                 0                 0                 0                 0
       27250.00                 0                 0                 0                 0                 0                 0                 0
       27300.00                 0                 0                 0                 0                 0                 0                 0
       27350.00                 0                 0                 0                 0                 0                 0                 0
       27400.00                 0                 0                 0                 0                 0                 0                 0
       27450.00                 0                 0                 0                 0                 0                 0                 0
       27500.00                 0                 0                 0                 0                 0                 0                 0
       27550.00                 0                 0                 0                 0                 0                 0                 0
       27600.00                 0                 0                 0                 0                 0                 0                 0
       27650.00                 0                 0                 0                 0                 0                 0                 0
       27700.00                 0                 0                 0                 0                 0                 0                 0
       27750.00                 0                 0                 0                 0                 0                 0                 0
       27800.00                 0                 0                 0                 0                 0                 0                 0
       27850.00                 0                 0                 0                 0                 0                 0                 0
       27900.00                 0                 0                 0                 0                 0                 0                 0
       27950.00                 0                 0                 0                 0                 0                 0                 0
       28000.00                 0                 0                 0                 0                 0                 0                 0
       28050.00                 0                 0                 0                 0                 0                 0                 0
       28100.00                 0                 0                 0                 0                 0                 0                 0
       28150.00                 0                 0                 0                 0                 0                 0                 0
       28200.00                 0                 0                 0                 0                 0                 0                 0
       28250.00                 0                 0                 0                 0                 0                 0                 0
       28300.00                 0                 0                 0                 0                 0                 0                 0
       28350.00                 0                 0                 0                 0                 0                 0                 0
       28400.00                 0                 0                 0                 0                 0                 0                 0
       28450.00                 0                 0                 0                 0                 0                 0                 0
       28500.00                 0                 0                 0                 0                 0                 0                 0
       28550.00                 0                 0                 0                 0                 0                 0                 0
       28600.00                 0                 0                 0                 0                 0                 0                 0
       28650.00                 0                 0                 0                 0                 0                 0                 0
       28700.00                 0                 0                 0                 0                 0                 0                 0
       28750.00                 0                 0                 0                 0                 0                 0                 0
       28800.00                 0                 0                 0                 0                 0                 0                 0
       28850.00                 0                 0                 0                 0                 0                 0                 0
       28900.00                 0                 0                 0                 0                 0                 0                 0
       28950.00                 0                 0                 0                 0                 0                 0                 0
       29000.00                 0                 0                 0                 0                 0                 0                 0
       29050.00                 0                 0                 0                 0                 0                 0                 0
       29100.00                 0                 0                 0                 0                 0                 0                 0
       29150.00                 0                 0                 0                 0                 0                 0                 0
       29200.00                 0                 0                 0                 0                 0                 0                 0
       29250.00                 0                 0                 0                 0                 0                 0                 0
       29300.00                 0                 0                 0                 0                 0                 0                 0
       29350.00                 0                 0                 0                 0                 0                 0                 0
       29400.00                 0                 0                 0                 0                 0                 0                 0
       29450.00                 0                 0                 0                 0                 0                 0                 0
       29500.00                 0                 0                 0                 0                 0                 0                 0
       29550.00                 0                 0                 0                 0                 0                 0                 0
       29600.00                 0                 0                 0                 0                 0                 0                 0
       29650.00                 0                 0                 0                 0                 0                 0                 0
       29700.00                 0                 0                 0                 0                 0                 0                 0
       29750.00                 0                 0                 0                 0                 0                 0                 0
       29800.00                 0                 0                 0                 0                 0                 0                 0
       29850.00                 0                 0                 0                 0                 0                 0                 0
       29900.00                 0                 0                 0                 0                 0                 0                 0
       29950.00                 0                 0                 0                 0                 0                 0                 0
       30000.00                 0                 0                 0                 0                 0                 0                 0
       30050.00                 0                 0                 0                 0                 0                 0                 0
       30100.00                 0                 0                 0                 0                 0                 0                 0
       30150.00                 0                 0                 0                 0                 0                 0                 0
       30200.00                 0                 0                 0                 0                 0                 0                 0
       30250.00                 0                 0                 0                 0                 0                 0                 0
       30300.00                 0                 0                 0                 0                 0                 0                 0
       30350.00                 0                 0                 0                 0                 0                 0                 0
       30400.00                 0                 0                 0                 0                 0                 0                 0
       30450.00                 0                 0                 0                 0                 0                 0                 0
       30500.00                 0                 0                 0                 0                 0                 0                 0
       30550.00                 0                 0                 0                 0                 0                 0                 0
       30600.00                 0                 0                 0                 0                 0                 0                 0
       30650.00                 0                 0                 0                 0                 0                 0                 0
       30700.00                 0                 0                 0                 0                 0                 0                 0
       30750.00                 0                 0                 0                 0                 0                 0                 0
       30800.00                 0                 0                 0                 0                 0                 0                 0
       30850.00                 0                 0                 0                 0                 0                 0                 0
       30900.00                 0                 0                 0                 0                 0                 0                 0
       30950.00                 0                 0                 0                 0                 0                 0                 0
       31000.00                 0                 0                 0                 0                 0                 0                 0
       31050.00                 0                 0                 0                 0                 0                 0                 0
       31100.00                 0                 0                 0                 0                 0                 0                 0
       31150.00                 0                 0                 0                 0                 0                 0                 0
       31200.00                 0                 0                 0                 0                 0                 0                 0
       31250.00                 0                 0                 0                 0                 0                 0                 0
       31300.00                 0                 0                 0                 0                 0                 0                 0
       31350.00                 0                 0                 0                 0                 0                 0                 0
       31400.00                 0                 0                 0                 0                 0                 0                 0
       31450.00                 0                 0                 0                 0                 0                 0                 0
       31500.00                 0                 0                 0                 0                 0                 0                 0
       31550.00                 0                 0                 0                 0                 0                 0                 0
       31600.00                 0                 0                 0                 0                 0                 0                 0
       31650.00                 0                 0                 0                 0                 0                 0                 0
       31700.00                 0                 0                 0                 0                 0                 0                 0
       31750.00                 0                 0                 0                 0                 0                 0                 0
       31800.00                 0                 0                 0                 0                 0                 0                 0
       31850.00                 0                 0                 0                 0                 0                 0                 0
       31900.00                 0                 0                 0                 0                 0                 0                 0
       31950.00                 0                 0                 0                 0                 0                 0                 0
       32000.00                 0                 0                 0                 0                 0                 0                 0
       32050.00                 0                 0                 0                 0                 0                 0                 0
       32100.00                 0                 0                 0                 0                 0                 0                 0
       32150.00                 0                 0                 0                 0                 0                 0                 0
       32200.00                 0                 0                 0                 0                 0                 0                 0
       32250.00                 0                 0                 0                 0                 0                 0                 0
       32300.00                 0                 0                 0                 0                 0                 0                 0
       32350.00                 0                 0                 0                 0                 0                 0                 0
       32400.00                 0                 0                 0                 0                 0                 0                 0
       32450.00                 0                 0                 0                 0                 0                 0                 0
       32500.00                 0                 0                 0                 0                 0                 0                 0
       32550.00                 0                 0                 0                 0                 0                 0                 0
       32600.00                 0                 0                 0                 0                 0                 0                 0
       32650.00                 0                 0                 0                 0                 0                 0                 0
       32700.00                 0                 0                 0                 0                 0                 0                 0
       32750.00                 0                 0                 0                 0                 0                 0                 0
       32800.00                 0                 0                 0                 0                 0                 0                 0
       32850.00                 0                 0                 0                 0                 0                 0                 0
       32900.00                 0                 0                 0                 0                 0                 0                 0
       32950.00                 0                 0                 0                 0                 0                 0                 0
       33000.00                 0                 0                 0                 0                 0                 0                 0
       33050.00                 0                 0                 0                 0                 0                 0                 0
       33100.00                 0                 0                 0                 0                 0                 0                 0
       33150.00                 0                 0                 0                 0                 0                 0                 0
       33200.00                 0                 0                 0                 0                 0                 0                 0
       33250.00                 0                 0                 0                 0                 0                 0                 0
       33300.00                 0                 0                 0                 0                 0                 0                 0
       33350.00                 0                 0                 0                 0                 0                 0                 0
       33400.00                 0                 0                 0                 0                 0                 0                 0
       33450.00                 0                 0                 0                 0                 0                 0                 0
       33500.00                 0                 0                 0                 0                 0                 0                 0
       33550.00                 0                 0                 0                 0                 0                 0                 0
       33600.00                 0                 0                 0                 0                 0                 0                 0
       33650.00                 0                 0                 0                 0                 0                 0                 0
       33700.00                 0                 0                 0                 0                 0                 0                 0
       33750.00                 0                 0                 0                 0                 0                 0                 0
       33800.00                 0                 0                 0                 0                 0                 0                 0
       33850.00                 0                 0                 0                 0                 0                 0                 0
       33900.00                 0                 0                 0                 0                 0                 0                 0
       33950.00                 0                 0                 0                 0                 0                 0                 0
       34000.00                 0                 0                 0                 0                 0                 0                 0
       34050.00                 0                 0                 0                 0                 0                 0                 0
       34100.00                 0                 0                 0                 0                 0                 0                 0
       34150.00                 0                 0                 0                 0                 0                 0                 0
       34200.00                 0                 0                 0                 0                 0                 0                 0
       34250.00                 0                 0                 0                 0                 0                 0                 0
       34300.00                 0                 0                 0                 0                 0                 0                 0
       34350.00                 0                 0                 0                 0                 0                 0                 0
       34400.00                 0                 0                 0                 0                 0                 0                 0
       34450.00                 0                 0                 0                 0                 0                 0                 0
       34500.00                 0                 0                 0                 0                 0                 0                 0
       34550.00                 0                 0                 0                 0                 0                 0                 0
       34600.00                 0                 0                 0                 0                 0                 0                 0
       34650.00                 0                 0                 0                 0                 0                 0                 0
       34700.00                 0                 0                 0                 0                 0                 0                 0
       34750.00                 0                 0                 0                 0                 0                 0                 0
       34800.00                 0                 0                 0                 0                 0                 0                 0
       34850.00                 0                 0                 0                 0                 0                 0                 0
       34900.00                 0                 0                 0                 0                 0                 0                 0
       34950.00                 0                 0                 0                 0                 0                 0                 0
       35000.00                 0                 0                 0                 0                 0                 0                 0
       35050.00                 0                 0                 0                 0                 0                 0                 0
       35100.00                 0                 0                 0                 0                 0                 0                 0
       35150.00                 0                 0                 0                 0                 0                 0                 0
       35200.00                 0                 0                 0                 0                 0                 0                 0
       35250.00                 0                 0                 0                 0                 0                 0                 0
       35300.00                 0                 0                 0                 0                 0                 0                 0
       35350.00                 0                 0                 0                 0                 0                 0                 0
       35400.00                 0                 0                 0                 0                 0                 0                 0
       35450.00                 0                 0                 0                 0                 0                 0                 0
       35500.00                 0                 0                 0                 0                 0                 0                 0
       35550.00                 0                 0                 0                 0                 0                 0                 0
       35600.00                 0                 0                 0                 0                 0                 0                 0
       35650.00                 0                 0                 0                 0                 0                 0                 0
       35700.00                 0                 0                 0                 0                 0                 0                 0
       35750.00                 0                 0                 0                 0                 0                 0                 0
       35800.00                 0                 0                 0                 0                 0                 0                 0
       35850.00                 0                 0                 0                 0                 0                 0                 0
       35900.00                 0                 0                 0                 0                 0                 0                 0
       35950.00                 0                 0                 0                 0                 0                 0                 0
       36000.00                 0                 0                 0                 0                 0                 0                 0
       36050.00                 0                 0                 0                 0                 0                 0                 0
       36100.00                 0                 0                 0                 0                 0                 0                 0
       36150.00                 0                 0                 0                 0                 0                 0                 0
       36200.00                 0                 0                 0                 0                 0                 0                 0
       36250.00                 0                 0                 0                 0                 0                 0                 0
       36300.00                 0                 0                 0                 0                 0                 0                 0
       36350.00                 0                 0                 0                 0                 0                 0                 0
       36400.00                 0                 0                 0                 0                 0                 0                 0
       36450.00                 0                 0                 0                 0                 0                 0                 0
       36500.00                 0                 0                 0                 0                 0                 0                 0
       36550.00                 0                 0                 0                 0                 0                 0                 0
       36600.00                 0                 0                 0                 0                 0                 0                 0
       36650.00                 0                 0                 0                 0                 0                 0                 0
       36700.00                 0                 0                 0                 0                 0                 0                 0
       36750.00                 0                 0                 0                 0                 0                 0                 0
       36800.00                 0                 0                 0                 0                 0                 0                 0
       36850.00                 0                 0                 0                 0                 0                 0                 0
       36900.00                 0                 0                 0                 0                 0                 0                 0
       36950.00                 0                 0                 0                 0                 0                 0                 0
       37000.00                 0                 0                 0                 0                 0                 0                 0
       37050.00                 0                 0                 0                 0                 0                 0                 0
       37100.00                 0                 0                 0                 0                 0                 0                 0
       37150.00                 0                 0                 0                 0                 0                 0                 0
       37200.00                 0                 0                 0                 0                 0                 0                 0
       37250.00                 0                 0                 0                 0                 0                 0                 0
       37300.00                 0                 0                 0                 0                 0                 0                 0
       37350.00                 0                 0                 0                 0                 0                 0                 0
       37400.00                 0                 0                 0                 0                 0                 0                 0
       37450.00                 0                 0                 0                 0                 0                 0                 0
       37500.00                 0                 0                 0                 0                 0                 0                 0
       37550.00                 0                 0                 0                 0                 0                 0                 0
       37600.00                 0                 0                 0                 0                 0                 0                 0
       37650.00                 0                 0                 0                 0                 0                 0                 0
       37700.00                 0                 0                 0                 0                 0                 0                 0
       37750.00                 0                 0                 0                 0                 0                 0                 0
       37800.00                 0                 0                 0                 0                 0                 0                 0
       37850.00                 0                 0                 0                 0                 0                 0                 0
       37900.00                 0                 0                 0                 0                 0                 0                 0
       37950.00                 0                 0                 0                 0                 0                 0                 0
